counter	timestamp	deadtime	ch1_height	ch2_height
14759	1720099966.7633617	0.0024651673438897126	479	0
14760	1720099966.8687153	0.0022657669994771306	470	0
14761	1720099966.973937	0.017655326268823202	1600	0
14762	1720099967.0808835	0.003975931936746743	2931	0
14763	1720099967.1866362	0.019586304233491114	1932	0
14764	1720099967.2945402	0.004955534726862586	1394	2297
14765	1720099967.4000037	0.018657540049720738	2099	0
14766	1720099967.508437	0.004437774155206134	1445	0
14767	1720099967.6139681	0.017682740601864134	2902	0
14768	1720099967.7208214	0.013259787386167773	2658	0
14769	1720099967.8269877	0.0023840716765473192	1439	0
14770	1720099967.9332902	0.002384044173221106	1457	0
14771	1720099968.0385256	0.0023179040528201167	2006	0
14772	1720099968.1436775	0.002400946775612366	908	0
14773	1720099968.2488916	0.002347731696870673	859	0
14774	1720099968.3540244	0.004307105932625365	955	0
14775	1720099968.459518	0.0021878418502891076	2246	0
14776	1720099968.573654	0.006248271013555254	1192	0
14777	1720099968.679646	0.002279921999100685	1613	0
14778	1720099968.7847955	0.004141677039719362	1631	0
14779	1720099968.890197	0.002415486303558197	2894	0
14780	1720099968.9952216	0.004722280102553882	1987	0
14781	1720099969.1008291	0.004417124713767609	1047	0
14782	1720099969.2071676	0.019299996908113553	637	0
14783	1720099969.3144047	0.003985908177322102	2067	0
14784	1720099969.419944	0.016927951410179515	548	0
14785	1720099969.526642	0.004485015251767304	2598	0
14786	1720099969.6358874	0.006912974015401827	506	0
14787	1720099969.7437544	0.006684134301792091	1859	0
14788	1720099969.8550203	0.008421619910779587	2050	0
14789	1720099969.9616272	0.005049019717892477	2224	0
14790	1720099970.06776	0.0022617248129684236	2099	0
14791	1720099970.1727858	0.0024377178965717607	2228	0
14792	1720099970.2778819	0.0027803038377717656	486	0
14793	1720099970.3843162	0.002330610552735666	2021	0
14794	1720099970.4920096	0.0025453233556657793	969	0
14795	1720099970.6044087	0.003603813559322034	1686	0
14796	1720099970.710354	0.002685640385542603	1456	0
14797	1720099970.8157823	0.004046992082168393	1831	0
14798	1720099970.921218	0.0022766349296961543	468	0
14799	1720099971.026685	0.0022290596126500264	1640	0
14800	1720099971.1319804	0.004524897099818823	1328	0
14801	1720099971.2384462	0.004567938001437557	1500	0
14802	1720099971.343857	0.0044362300414892706	2150	0
14803	1720099971.4493587	0.0041119889683858355	1147	4339
14804	1720099971.554652	0.004887198481348324	1692	0
14805	1720099971.6609085	0.004091311240552035	456	0
14806	1720099971.7663736	0.004357446192997801	2587	0
14807	1720099971.8738825	0.0030132052554562995	719	0
14808	1720099971.9793005	0.002383145525774409	2584	0
14809	1720099972.0845172	0.0023024243440583404	1354	0
14810	1720099972.1896553	0.018498275546671782	1270	1043
14811	1720099972.2965174	0.0031000444158410458	2069	0
14812	1720099972.4016862	0.004529783154458588	2571	0
14813	1720099972.5076885	0.01890125771943591	2135	0
14814	1720099972.6189039	0.012595186146588822	2458	0
14815	1720099972.7267408	0.004140315654453182	1511	0
14816	1720099972.8324494	0.004017631559950914	1565	0
14817	1720099972.9384658	0.004157522665131674	638	0
14818	1720099973.0439968	0.00408735045245546	2259	0
14819	1720099973.1499557	0.005842108100337814	509	0
14820	1720099973.2596898	0.0022716322833392557	908	0
14821	1720099973.3647604	0.004915940139601836	2758	0
14822	1720099973.4702005	0.00238252302614428	761	0
14823	1720099973.576747	0.002255815775045038	2253	0
14824	1720099973.6822035	0.0025315025145504887	1938	0
14825	1720099973.791139	0.002283125013681238	625	0
14826	1720099973.900874	0.017719331268502198	1942	0
14827	1720099974.0078862	0.002585494515446179	2031	0
14828	1720099974.113114	0.0022619460442008734	1453	0
14829	1720099974.218271	0.0174139239941053	2292	0
14830	1720099974.3250103	0.004160837419465838	1789	0
14831	1720099974.4372354	0.004856161679620676	2171	0
14832	1720099974.5430079	0.004603139878166773	1693	0
14833	1720099974.654745	0.018402443282445637	2056	0
14834	1720099974.7617848	0.0027279380277733093	455	0
14835	1720099974.8689857	0.004174771941979552	1098	0
14836	1720099974.977835	0.00859783168049123	1268	0
14837	1720099975.0915504	0.015508844953173777	748	0
14838	1720099975.1993876	0.002576487366466647	2646	0
14839	1720099975.304789	0.0022943927665534554	606	0
14840	1720099975.4098861	0.0026826613451857227	849	0
14841	1720099975.5149682	0.002383054440311295	2492	0
14842	1720099975.6199808	0.002315929050832372	2593	0
14843	1720099975.728814	0.0022410522211171527	1518	0
14844	1720099975.8345501	0.002621559907039441	767	0
14845	1720099975.9398732	0.002293899992300829	2005	0
14846	1720099976.0451043	0.0022566765679483953	519	0
14847	1720099976.150186	0.002361668821887974	570	0
14848	1720099976.2552643	0.0026561599774986276	2785	0
14849	1720099976.3604202	0.002261381189028332	706	0
14850	1720099976.466381	0.003160715409724033	1453	0
14851	1720099976.5715208	0.002448594270879429	1363	0
14852	1720099976.6803951	0.007863247863247864	979	0
14853	1720099976.7864	0.002729694645094465	820	0
14854	1720099976.8914666	0.004261865704782534	2291	0
14855	1720099976.9967887	0.0022433323806542635	2297	0
14856	1720099977.1026602	0.002523717541750528	1028	0
14857	1720099977.2175481	0.003924176782713732	673	0
14858	1720099977.3227828	0.0027591715224454974	1889	0
14859	1720099977.427928	0.004157363923319732	1801	4096
14860	1720099977.5332775	0.002262879480127247	470	0
14861	1720099977.6385818	0.0022188863454715474	1208	0
14862	1720099977.7449036	0.0026068868436271366	1517	0
14863	1720099977.851445	0.0024284502458665987	735	0
14864	1720099977.9565935	0.0023968145269182453	2009	0
14865	1720099978.06161	0.0024223574282600797	1401	0
14866	1720099978.1677518	0.0022465801433767447	453	0
14867	1720099978.2727377	0.0024771021310797986	2406	0
14868	1720099978.3820715	0.0026835483877999918	1292	0
14869	1720099978.4879565	0.0023764686801701147	1562	0
14870	1720099978.5931444	0.0025246458923512747	904	0
14871	1720099978.698844	0.00433411159718204	2602	0
14872	1720099978.8046637	0.002433458016077076	1881	0
14873	1720099978.909804	0.0027362293082576544	2136	0
